long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
1,13.41,5.75,0,0,1,1,Male
0,12.53,6.05,0,1,0,1,Female
0,12.83,6.39,0,1,0,1,Male
0,13.21,6.83,1,1,1,1,Male
0,11.8,5.32,0,1,0,0,Female
1,13.06,6.44,1,0,1,0,Male
1,11.39,5.6,0,0,0,0,Female
0,13.68,5.98,0,1,1,0,Female
1,14.4,6.25,0,1,1,1,Male
1,13.56,5.74,0,1,0,0,Female
1,13.54,5.53,1,0,1,0,Male
0,15.34,6.99,1,1,1,1,Male
0,13.05,5.51,0,1,0,0,Female
0,14.5,5.64,1,0,1,1,Male
0,12.85,5.32,0,1,0,1,Female
1,14.32,6.43,1,0,0,1,Male
0,15.19,5.71,1,1,1,1,Male
0,15.22,5.63,1,1,0,1,Male
0,15.33,6.4,0,1,1,0,Male
1,14.04,6.53,1,1,1,1,Male
1,14.7,5.64,0,0,0,0,Female
1,11.93,5.95,0,1,1,0,Female
1,13.59,5.44,0,0,0,1,Female
1,12.57,4.92,0,1,0,1,Female
1,11.34,5.7,0,0,0,0,Female
1,14.5,6.04,1,0,0,0,Female
1,14.92,5.75,1,1,1,1,Male
0,13.77,6.57,1,0,1,1,Male
1,12.59,5.58,1,0,0,1,Female
1,12.2,7.13,0,1,0,0,Female
0,13.08,6.45,1,1,1,1,Male
1,12.51,5.33,0,1,1,1,Male
1,12.74,5.5,0,1,1,1,Male
1,12.33,6.07,0,0,0,0,Female
0,14.66,6.94,0,1,0,0,Female
0,13.85,5.56,0,0,0,1,Female
0,14.21,6.38,1,1,1,1,Male
1,15.18,6.11,1,0,1,1,Male
1,13.01,5.3,0,1,0,1,Female
0,14.29,4.43,1,0,0,0,Female
1,13.99,6.4,0,0,0,1,Male
0,14.57,5.95,1,1,0,1,Male
0,13.52,6.4,0,1,1,1,Male
0,13.18,6.85,1,1,1,1,Male
1,12.71,5.76,1,0,1,0,Female
0,15.65,6.76,1,1,1,0,Male
0,14.86,6.27,1,0,1,1,Male
0,13.49,6.67,1,0,0,1,Male
1,11.45,5.79,0,0,1,0,Female
1,11.46,6.01,0,0,0,1,Female
0,15.32,6.47,0,0,1,0,Male
0,13.04,6.91,1,0,0,1,Male
1,13.67,6.42,1,0,1,1,Male
0,12.23,4.65,1,1,0,1,Female
1,12.72,6.08,0,0,0,0,Female
1,11.14,5.5,1,0,1,0,Female
0,13.75,6.62,0,1,1,0,Male
0,11.73,5.9,0,0,0,0,Female
0,13.75,6.24,1,1,0,1,Male
1,13.28,6.79,0,1,1,0,Male
0,14.44,6.0,0,0,1,1,Male
1,13.0,5.4,1,1,0,0,Female
0,12.09,6.34,1,1,1,1,Male
1,13.04,6.96,1,0,1,1,Female
0,12.57,6.26,0,1,1,0,Female
0,14.2,6.25,1,1,1,1,Male
0,12.81,6.32,1,1,0,0,Male
1,12.23,6.56,1,1,0,1,Female
0,14.18,6.17,1,0,1,0,Male
1,14.19,6.31,0,1,0,1,Female
0,14.25,6.26,0,1,1,0,Male
1,13.93,6.29,1,0,0,0,Female
1,13.17,6.11,0,0,0,1,Female
0,12.06,5.59,0,1,0,0,Female
1,12.19,6.72,0,1,0,1,Female
1,14.25,7.26,1,0,1,1,Male
0,13.7,6.54,1,1,1,0,Male
0,15.79,5.95,0,0,0,0,Female
1,13.98,6.19,1,0,1,1,Female
1,15.17,6.25,0,1,0,0,Male
1,13.52,6.36,1,0,0,0,Male
1,13.06,5.91,0,0,0,1,Male
0,14.17,6.15,1,1,1,1,Male
1,12.66,6.22,1,1,1,1,Male
0,13.34,6.33,0,0,1,1,Male
1,14.57,6.46,0,0,0,0,Female
0,14.06,6.23,1,1,1,0,Male
0,12.12,6.11,1,0,1,1,Male
0,12.01,5.9,0,1,1,1,Female
0,14.16,6.82,1,0,1,1,Male
0,14.86,7.33,1,0,1,1,Male
0,12.38,6.64,0,0,1,1,Male
1,14.45,5.68,0,1,1,1,Male
0,15.33,6.13,0,1,0,1,Male
1,12.46,6.31,1,1,0,1,Female
1,14.33,6.54,0,0,1,1,Male
0,12.45,5.49,1,0,0,0,Female
1,12.87,6.26,0,0,0,0,Female
0,16.1,6.12,1,0,1,0,Male
0,12.1,4.83,0,0,1,0,Female
0,13.07,6.33,1,0,1,0,Male
0,12.63,5.86,1,1,0,0,Female
0,12.16,5.23,0,0,0,1,Female
0,16.21,5.55,1,1,1,0,Male
1,14.13,4.55,1,0,1,1,Male
1,15.0,6.68,0,0,0,1,Male
1,14.04,6.76,1,1,0,1,Male
0,12.96,6.51,1,1,1,1,Male
1,14.3,5.38,0,0,0,0,Female
1,13.29,5.89,0,0,0,1,Female
1,11.93,5.12,1,0,0,1,Female
1,12.73,5.74,0,1,0,1,Female
1,12.0,5.38,0,0,1,0,Female
1,14.7,5.54,1,0,0,1,Female
1,14.99,5.3,1,0,0,1,Female
0,13.82,6.9,1,1,1,1,Male
0,13.19,6.49,0,0,1,1,Male
1,13.25,5.63,0,1,0,1,Female
0,13.37,5.65,0,0,0,0,Female
1,13.56,6.51,1,1,1,0,Male
0,15.14,6.48,1,1,0,0,Male
0,13.26,6.61,1,1,1,0,Male
0,15.54,6.11,1,1,0,0,Male
1,12.94,5.37,1,0,0,0,Female
0,12.81,6.78,1,1,0,1,Male
1,13.92,5.11,1,0,0,0,Female
0,13.28,5.74,1,1,1,0,Female
1,12.73,5.17,1,0,0,0,Female
0,13.95,5.52,1,1,1,0,Male
0,14.63,6.34,1,1,1,0,Male
1,13.33,6.06,0,1,0,1,Female
1,13.04,6.19,0,0,0,0,Female
1,12.6,6.09,1,0,1,1,Female
1,16.04,5.92,1,1,1,1,Male
1,11.04,5.35,0,1,0,0,Female
0,12.02,6.22,0,0,0,1,Male
1,13.35,5.6,0,1,0,0,Female
0,14.57,6.59,0,0,1,0,Female
1,13.35,5.03,0,1,1,0,Female
0,15.03,5.89,1,0,0,0,Male
0,13.08,5.69,1,0,0,1,Male
1,13.78,6.23,0,1,0,0,Female
0,13.97,5.73,1,0,1,0,Male
0,13.64,5.85,1,0,0,0,Female
1,12.84,6.42,1,1,1,0,Male
1,11.6,5.89,1,1,1,1,Male
0,12.59,6.51,1,0,1,0,Male
1,13.38,6.09,1,0,0,0,Female
0,16.11,5.74,0,0,1,1,Male
0,14.21,6.24,1,1,1,0,Male
1,12.04,6.09,1,1,1,0,Female
1,10.61,4.81,1,0,0,0,Female
1,12.82,5.7,0,1,1,0,Female
0,14.52,5.85,0,1,0,1,Female
0,15.21,6.24,1,1,1,1,Male
0,13.71,5.78,1,1,1,0,Male
0,13.12,5.67,1,1,1,1,Male
0,14.83,6.41,0,1,1,1,Male
1,14.8,5.91,1,1,1,1,Male
1,14.57,6.19,0,0,1,0,Female
1,16.18,5.57,1,1,1,1,Male
1,13.56,6.54,1,0,1,1,Male
0,13.1,5.8,0,1,1,0,Male
0,11.52,6.49,1,1,0,0,Female
1,12.06,5.66,1,0,0,0,Female
1,14.5,5.96,1,1,1,1,Male
1,12.29,6.07,0,0,0,1,Female
1,9.14,6.78,0,0,0,0,Female
1,14.07,5.9,0,0,0,0,Female
1,11.32,5.51,0,1,0,0,Female
0,13.59,6.05,0,0,1,0,Female
1,13.03,4.91,1,0,1,0,Female
0,15.12,5.72,0,1,0,1,Female
0,13.31,5.99,1,1,0,1,Male
1,14.58,6.2,0,0,1,1,Male
1,12.3,5.75,0,0,1,1,Female
0,15.22,5.87,1,1,1,1,Male
0,13.25,6.84,1,1,1,1,Male
1,13.19,5.86,0,1,0,1,Female
0,13.53,6.6,1,0,1,1,Male
1,12.66,5.53,0,1,0,0,Female
1,13.35,4.45,0,0,1,1,Female
0,13.19,5.93,1,1,0,0,Female
0,14.28,6.1,0,0,1,1,Male
0,14.16,6.18,1,0,0,1,Male
0,12.93,5.35,0,1,1,1,Male
1,14.97,6.55,1,1,0,1,Male
1,12.34,6.57,1,0,1,0,Female
1,13.0,5.96,0,0,0,0,Female
0,14.28,6.75,0,0,0,1,Male
0,12.22,6.1,0,0,0,0,Female
0,12.66,6.05,0,1,1,1,Female
0,12.55,5.93,1,1,0,0,Male
1,13.04,5.84,1,0,0,1,Female
0,14.36,5.65,0,1,1,1,Male
1,12.5,5.67,1,1,0,1,Female
0,14.76,6.74,1,1,1,0,Male
1,13.12,5.81,0,0,0,1,Female
1,12.39,5.05,0,1,1,0,Female
0,14.53,5.6,0,1,1,1,Male
0,15.36,6.1,1,1,1,1,Male
0,14.87,6.86,1,0,0,1,Male
0,13.99,6.36,0,1,1,0,Male
0,12.29,5.24,1,0,1,1,Female
0,14.97,4.72,0,1,0,0,Female
0,15.59,6.93,1,1,0,1,Male
1,11.33,4.98,1,1,0,0,Female
0,13.38,5.68,0,1,1,1,Male
0,11.18,5.42,1,1,1,1,Male
1,12.7,6.44,0,1,0,0,Female
0,12.45,5.7,1,0,0,1,Female
1,13.75,6.22,0,1,0,1,Male
1,14.53,7.53,1,1,1,0,Male
0,14.88,5.5,1,0,1,0,Male
1,13.16,5.66,0,0,0,1,Female
1,13.27,5.05,0,1,0,0,Female
1,14.4,5.74,0,1,0,0,Female
1,12.75,5.5,1,0,0,0,Female
1,16.3,6.23,0,1,0,0,Male
0,14.37,5.72,0,0,1,0,Male
0,14.37,6.17,0,1,1,1,Male
0,14.36,6.42,0,1,0,1,Male
0,14.42,6.85,0,0,1,1,Male
0,11.62,5.99,0,1,1,1,Male
1,13.02,5.44,1,0,0,1,Female
0,12.87,5.17,0,0,1,1,Female
0,15.28,6.41,0,0,1,1,Male
0,14.05,6.69,1,1,1,1,Male
0,11.59,6.18,0,0,0,1,Female
1,15.36,6.31,1,1,0,0,Female
1,13.88,6.34,0,0,0,1,Female
0,11.22,5.47,1,0,0,0,Female
0,13.17,6.81,1,1,0,1,Male
0,14.54,6.22,0,1,0,0,Male
0,15.26,5.54,1,1,0,1,Male
0,14.48,6.19,1,0,1,0,Male
0,14.63,6.53,1,0,1,0,Male
1,12.88,5.74,1,0,1,1,Female
0,14.1,6.04,1,0,0,0,Male
1,12.12,6.03,1,1,0,1,Female
0,11.58,5.81,1,0,1,1,Male
0,14.11,6.1,1,1,1,0,Male
1,12.96,5.87,1,1,1,1,Male
0,15.16,6.79,1,1,1,0,Male
0,13.85,5.85,0,1,1,1,Male
1,13.05,5.22,0,0,0,0,Female
1,14.16,6.04,0,0,0,1,Female
1,12.3,5.83,1,1,0,1,Female
0,14.63,6.84,1,0,0,0,Male
0,14.56,6.65,1,0,1,1,Male
1,14.17,5.81,1,1,0,0,Female
0,13.23,5.78,1,1,0,0,Male
1,14.22,5.77,1,1,1,1,Male
1,14.01,5.71,1,0,1,1,Female
0,14.43,6.68,1,1,1,1,Male
1,14.55,6.05,0,0,0,1,Female
0,13.51,6.73,0,1,0,1,Male
1,12.96,5.81,0,0,0,0,Female
0,14.44,5.94,0,1,1,0,Male
0,14.17,6.32,1,1,0,0,Male
0,15.24,6.2,0,1,0,1,Female
0,11.66,6.14,0,0,1,0,Male
1,13.18,6.03,1,1,1,0,Male
1,11.83,5.47,0,0,0,0,Female
0,14.86,6.33,0,1,1,1,Male
1,11.56,5.57,1,0,0,0,Female
0,13.13,5.9,1,0,1,0,Male
0,15.0,6.64,1,1,1,1,Male
1,13.6,5.8,1,1,1,1,Male
0,15.21,6.53,1,0,1,1,Male
0,13.34,5.65,1,1,1,0,Female
0,13.88,6.09,1,1,1,1,Male
1,13.09,5.48,0,0,0,1,Female
0,15.06,6.39,1,1,1,1,Male
1,13.48,6.28,1,1,1,1,Male
0,13.96,6.31,1,0,1,0,Male
0,14.51,6.33,0,1,0,0,Male
0,12.57,5.84,0,0,0,0,Female
1,15.26,5.69,0,1,0,0,Female
1,14.23,5.26,1,0,1,1,Female
1,11.53,5.87,0,0,1,1,Female
0,13.65,6.43,1,1,1,0,Male
1,13.08,4.5,0,0,0,0,Female
0,13.89,5.58,1,0,1,0,Female
0,13.85,6.61,1,1,1,1,Male
0,14.02,5.86,0,1,0,1,Male
0,12.48,6.22,1,0,1,1,Male
0,14.67,6.14,1,0,1,0,Male
1,13.76,5.43,1,1,0,0,Female
0,12.47,5.94,0,1,0,0,Female
1,14.0,6.61,0,1,1,0,Male
0,12.26,6.39,1,0,0,0,Male
0,13.64,6.92,0,1,1,0,Male
0,14.91,6.13,0,0,0,1,Female
0,13.69,5.16,0,0,1,1,Female
0,11.93,6.07,0,1,0,0,Male
0,14.04,6.6,1,0,1,1,Male
1,13.87,6.33,1,1,0,1,Female
0,13.34,5.63,1,1,0,0,Male
0,14.07,6.31,1,0,0,1,Male
0,12.08,5.52,1,1,0,0,Female
0,13.27,6.95,1,0,0,0,Male
1,13.29,5.47,0,0,0,0,Female
0,13.29,6.83,1,1,0,0,Male
0,14.68,6.34,0,0,1,0,Male
1,13.76,5.57,1,1,0,1,Female
1,13.07,5.55,1,1,1,1,Female
0,15.77,5.99,1,0,0,1,Male
1,13.9,5.83,1,1,0,0,Female
1,12.14,6.29,1,1,1,1,Male
1,13.24,5.66,0,0,0,0,Male
0,14.73,5.68,1,1,0,0,Female
0,14.32,6.29,0,0,1,0,Male
0,12.51,5.09,1,1,1,0,Male
0,12.76,5.28,0,1,0,0,Female
0,13.82,6.04,0,0,1,0,Female
0,14.48,5.77,1,1,1,1,Male
1,12.1,5.16,1,0,0,1,Female
1,13.76,4.78,1,0,0,1,Female
0,11.8,6.07,0,0,0,0,Female
0,12.16,6.03,0,0,0,1,Female
1,15.1,6.8,1,0,1,1,Male
0,13.16,6.3,1,1,1,0,Male
0,14.63,5.6,1,0,0,1,Male
1,13.29,5.67,1,1,0,1,Female
1,14.77,5.04,0,1,0,0,Female
1,12.75,5.32,0,0,0,0,Female
0,12.88,6.33,0,0,1,0,Female
1,14.21,4.77,1,1,0,1,Female
1,12.91,6.04,1,1,0,0,Female
1,14.49,6.45,0,1,1,0,Female
0,14.31,5.92,0,0,1,1,Male
0,14.81,7.08,1,1,1,1,Male
0,14.18,5.47,1,1,0,0,Female
0,13.91,5.38,1,1,1,1,Female
1,13.95,4.58,1,0,0,1,Female
0,14.47,6.96,1,1,1,1,Male
0,14.2,5.3,1,1,1,0,Male
0,12.41,5.35,0,0,0,1,Female
1,12.16,5.69,0,0,0,0,Female
0,14.33,6.78,1,0,1,0,Male
0,15.28,6.96,1,1,1,0,Male
1,14.05,6.3,1,1,1,1,Male
0,12.18,6.03,0,0,1,1,Male
1,13.57,6.15,1,1,0,0,Female
0,14.74,5.75,1,1,1,0,Male
0,13.43,6.7,1,1,0,0,Male
1,11.59,5.25,0,0,0,0,Female
0,14.11,6.27,1,0,1,1,Male
1,13.83,6.55,0,0,0,1,Male
0,13.9,6.37,1,0,1,1,Male
1,10.92,5.69,1,0,0,1,Female
1,13.98,6.78,1,1,1,1,Male
1,14.12,6.86,1,0,0,1,Female
1,14.41,5.92,1,0,0,1,Female
